GABRG2,CELF4,SRRM4,SLC1A3,ATP1A3,RBFOX3,GABRA4,NHSL1,GRAMD3,SEZ6L2,SV2A,PON2,SCN3B,DLX6.AS1,SYP,ELAVL2,ADAM28,BEX1,DOCK8,FAM153C,PWRN1,KANK1,PTPRC,ADGRG1,APBB1IP,SYNPR.AS1,INPP5D,CSF2RA,NRIP3,HEPACAM,FLI1,PTPRS,PLCG2,ARL4C,MEGF10,GSN,COL21A1,C10ORF90,TMEM144,GAD2,ZCCHC24,GRIP2,S100B,CHD7,OLIG1,HEPN1,CECR2,TANC1,UGT8,LINC00639,PROX1,EGF,CALB2,TESPA1,LINC00507,SLC17A7,ZNF536,LINC00508,ANKRD33B,LINC00152,TBR1,NPTX1,LINC00710,SMAD3,KCNIP1,MIR4435.1HG,ATP1B2,NRGN,SFTA1P,SLC17A6,LINC01500,ELAVL2.1,BTBD11,NRIP3.1,IGF1,GAD2.1,PROX1.1,ADRA1A,KIAA1456,GRIP2.1,SLC30A3,ADCYAP1R1,ADARB2.AS1,VWC2,LINC01105,KIAA1211,CUX2,NRN1,DLX1,TYRO3,ART3,KIAA1958,MGLL,GRIK3,CUX2.1,ADARB2.AS1.1,LHX6,COBL,FLT3,PROX1.2,TMEM132C,EGFR,CALB1,RASGRF2.AS1,TRBC2,RSPO2,MAPK4,NFIX,NR2F2,NR2F2.AS1,CMTM8,SEMA3A,CNTNAP3,KIT,KITLG,PRKCQ,KAL1,CALB2.1,TOX2,TRIM36,SLITRK2,SST,PKP2,LINC00472,MAML3,TMEM200C,XYLT1,LINC01102,FIGN,NXPH2,PREX2,ADAMTS17,PROX1.AS1,UTRN,ADRA1B,LINC01411,EGF.1,CHD7.1,MYO16,TOX2.1,LAMP5,SPHKAP,UTRN.1,ST6GAL2,NXPH2.1,TRPC3,ADRA1B.1,STARD13,SYNPR.AS1.1,CHST15,FAT1,CDH7,CALB2.2,KAL1.1,CPLX3,BCL11B,TMEM132C.1,TGFBR2,CLMP,PAPSS2,VIP,ADCY8,ARHGAP28,CSGALNACT1,TOX3,COL5A2,SLIT3,MPPED1,FAM19A4,CHRNB3,PAX6,PTHLH,SYT10,ARHGAP18,CHRNA2,KIAA1644,TLE2,INHBA.AS1,ADAM33,GRPR,LHFP,CD36,C8ORF4,ZNF385D.AS2,PKP2.1,TMEM200C.1,BAGE2,PCDH18,ASIC4,SERPINE2,BCHE,CHD7.2,DCN,ZBTB20.AS1,FAM46A,EGF.2,VWDE,LINC01411.1,UTRN.2,PAX6.1,WIF1,SOX5,LINC00856,CHRM2,HCRTR2,PTPRZ1,ADAMTS9.AS2,DCN.1,TMEM200C.2,BCL11A,MPPED1.1,PAPSS2.1,PDZRN4,CBLN4,ABCB5,IGSF21,OSBPL3,COL16A1,KIAA1644.1,PRELID2,TGFBR2.1,EPHB6,PTN,SP8,BCHE.1,PBX3,LGI2,TRPC3.1,POU6F2,TOX,SERPINE2.1,NRG1.IT1,NTNG1,TNS3,C8ORF4.1,COL5A2.1,ARHGEF26.AS1,FRMPD1,NTNG1.1,COL5A2.2,LIN7A,PKP2.2,CA2,TOX.1,NDNF,MAF,PLCXD3,ARHGAP31,NPNT,LAMA3,NR2F2.1,LINC01197,ST3GAL1,PRSS12,IL1RAP,SSTR2,VAT1L,NFIA,ITGB5,MAML2,IGSF3,SYNPR.AS1.2,PNOC,CA3,TMEM196,SOX13,RIN2,EGF.3,SEMA5A,LINC01411.2,SOX5.1,COL19A1,CHD7.3,EPHA4,CSGALNACT1.1,HTR2C,VWDE.1,ARHGAP42,PTCHD4,ZBTB20.AS1.1,NKAIN3,IQGAP2,BCL11B.1,PTGFR,SEMA3C,LRRC3B,PLXNA4,NECAB1,NPFFR1,COL12A1,LGI2.1,GPR149,LYPD6B,TBL1X,DCN.2,KIT.1,SAMD5,OPRK1,CHRNA2.1,NPR3,MCTP2,MC4R,BAGE2.1,VWC2L.IT1,ANGPT1,KCNK2,HCRTR2.1,BCAS1,WIF1.1,LINC01435,CXCL12,FAM46A.1,NDNF.1,ADAM33.1,CHRNB3.1,TNS3.1,TSPAN12,CA8,PTGDS,HIF3A,SNCG,EDNRA,MMRN2,PTPRZ1.1,LRRC3B.1,CNTN6,VIP.1,ST8SIA5,FAM19A4.1,PTHLH.1,IGFBP5,SLITRK2.1,BCL11B.2,ID2,SEMA3C.1,KCNK2.1,DPYSL3,ARHGAP42.1,TBL1X.1,DPF3,LHFP.1,CHRNA2.2,TAC3,COL16A1.1,NDNF.2,ZBTB18,POU6F2.1,IQGAP2.1,FAM135B,PPAPDC1A,EPHB6.1,DISC1,SNCG.1,SLIT3.1,WLS,ARHGAP36,SLC7A2,HCRTR2.2,MMRN2.1,MYO1B,STXBP6,SAMD5.1,DCN.3,LAMA3.1,FAM84A,MCTP2.1,WIF1.2,LINC00595,PNOC.1,BCAS1.1,BAGE2.2,TOX3.1,SCN7A,LGI2.2,TSPAN12.1,CA2.1,FAM46A.2,CSGALNACT1.2,MC4R.1,SLC5A8,FAM196A,SCML4,ANGPT1.1,VIP.2,CRH,WIF1.3,STXBP6.1,PLCXD3.1,SLIT3.2,FGFR2,LAMA3.2,FAM196A.1,TSPAN12.2,DOCK1,PCDH9.AS1,HCRTR2.3,SEMA3C.2,DCN.4,PPAPDC1A.1,FAM46A.3,EPHB6.2,HIF3A.1,ATP2B4,SRGAP1,PLXNA4.1,PTCHD4.1,ADAM33.2,HLA.B,TOX3.2,HLA.C,BCL11A.1,ZNF385D.AS2.1,ARHGAP36.1,GREM2,FOXO1,BCAS1.2,BAGE2.3,MC4R.2,PCDH18.1,PLXNA4.2,ADAM33.3,ARHGAP36.2,LINC01435.1,BCAS1.3,UNC5B,BAGE2.4,GREM2.1,MC4R.3,ARHGAP18.1,ANK1,HLA.B.1,HSPB8,B2M,PCDH18.2,RAMP1,SAMD5.2,ASIC4.1,GLIS3,ADCY8.1,ARHGEF28,CSGALNACT1.3,ATP11C,ZBTB20.AS1.2,TPD52L1,GNG4,IQGAP2.2,DCHS2,BCL11A.2,TMEM178A,LINC00923,KMO,TMEM196.1,PLCE1,LHFP.2,ELN,TRIM36.1,PTGDS.1,ARHGAP29,DGCR5,GPR39,MCTP2.2,TAC3.1,CHRM2.1,SCN7A.1,VWC2L.IT1.1,CXCL12.1,LAMA3.3,CDK6,GRIN3A,TBL1X.2,RGS16,SCML4.1,CA8.1,MMRN2.2,ARHGAP18.2,RAB37,RGS8,EDNRA.1,SNCG.2,GAP43,MMRN2.3,SNCG.3,LAMA3.4,NRP2,PCDH18.3,EDNRA.2,SCML4.2,PNOC.2,ADAM28.1,APBB1IP.1,CSF2RA.1,INPP5D.1,PTPRC.1,CX3CR1,CD53,PLCG2.1,IKZF1,FLI1.1,ITGAX,PTN.1,MS4A6E,C1QC,SAMSN1,SYK,MS4A7,LINC00996,MS4A14,FGD2,TYROBP,HEPACAM.1,HEPN1.1,LRP4,PTGDS.2,HIP1R,LINC00511,PLXNB3,APOD,S100B.1,PTPRS.1,MEGF10.1,PCDH9.AS3,OLIG1.1,GPR37L1,BCAS1.4,LRP4.AS1,UGT8.1,LINC00639.1,C10ORF90.1,CARNS1,MOBP,SOX5.2,ST18,CNDP1,FAM107B,CERCAM,FOLH1,CD22,MOG,RNASE1,SPP1,OPALIN,MAG,NHSL1.1,ABCA8,MYRF,LINC00511.1,ERMN,NINJ2,NOTCH2,ATP1A2,MTSS1L,TMCC3,BCAN,TMC6,BRINP1,PRICKLE2,TOX.2,TTTY14,LRP4.AS1.1,ADGRG1.1,TNS3.2,ARHGAP42.2,ADCY8.2,FAM155A.IT1,C1ORF21,GPNMB,LINC00499,MAL,MEGF11,LINC00499.1,COL20A1,APOD.1,DAAM2,PAPLN,RANBP3L,OLIG1.2,PAMR1,COL9A1,SCN3A,GPNMB.1,RORB,STK32A,SLCO1C1,SHISA9,GLI3,LHFPL3.AS1,SLC7A11,EZR,SLC25A18,ALDH1L1,UGT8.2,OLIG2,BCHE.2,BCAS1.5,ETNPPL,EMX2OS,KLRC3,FAM189A2,PRODH,FERMT1,CSPG4,GJA1,LAMA1,YAP1,LINC00639.2,SMOC1,LINC00498,GFRA1,Label
1278.30405,78.26351325,2.00675675,0.0,77.26013487,14.04729725,1010.402024,0.0,0.0,1.003378375,546.8412144,0.0,368.2398636,1704.739859,199.6722966,32.108108,0.0,1.003378375,0.0,1.003378375,16.054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.2466204,0.0,0.0,64.216216,0.0,539.8175657,0.0,2.00675675,83.28040512,0.0,0.0,1066.591213,0.0,31.10472962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.7804036,0.0,0.0,2.00675675,2.00675675,0.0,380.2804041,2.00675675,0.0,0.0,0.0,3.010135125,0.0,0.0,1.003378375,0.0,188.6351345,0.0,0.0,1.003378375,0.0,32.108108,107.3614861,370.2466204,13.04391887,1066.591213,528.7804036,442.4898634,261.8817559,31.10472962,0.0,1.003378375,26.08783775,573.9324305,14.04729725,23.07770262,0.0,0.0,17.05743237,1.003378375,0.0,0.0,0.0,0.0,0.0,26.08783775,0.0,10.03378375,0.0,528.7804036,1.003378375,507.7094577,0.0,0.0,0.0,1.003378375,4.0135135,100.3378375,6.02027025,21.07094587,0.0,0.0,0.0,671.2601329,6.02027025,0.0,554.8682414,0.0,2.00675675,2.00675675,0.0,90.30405375,0.0,332.1182421,111.3749996,0.0,0.0,180.6081075,7.023648625,31.10472962,7.023648625,0.0,0.0,270.9121612,2.00675675,0.0,0.0,0.0,165.5574319,2.00675675,1002.374997,1.003378375,270.9121612,0.0,31.10472962,131.4425671,2.00675675,1.003378375,0.0,0.0,480.6182416,0.0,0.0,554.8682414,469.5810795,264.891891,1.003378375,0.0,0.0,1.003378375,0.0,42.14189175,1.003378375,1.003378375,488.6452686,563.8986467,0.0,445.4999985,0.0,0.0,0.0,245.8277019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0033774,629.1182411,0.0,0.0,0.0,0.0,0.0,392.3209446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.9121612,0.0,0.0,28.0945945,0.0,0.0,0.0,0.0,44.1486485,0.0,0.0,5.016891875,445.4999985,1.003378375,0.0,27.09121612,0.0,0.0,1.003378375,0.0,0.0,598.0135115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.4425671,41.13851337,0.0,392.3209446,31.10472962,1.003378375,0.0,298.0033774,563.8986467,64.216216,35.11824312,1.003378375,563.8986467,2.00675675,0.0,0.0,0.0,469.5810795,0.0,0.0,0.0,476.6047281,3.010135125,6.02027025,1.003378375,0.0,1.003378375,65.21959437,0.0,0.0,0.0,0.0,3.010135125,401.35135,0.0,0.0,0.0,258.8716207,0.0,0.0,0.0,8.027027,0.0,28.0945945,1.003378375,0.0,7.023648625,1.003378375,0.0,0.0,125.4222969,500.6858091,0.0,0.0,0.0,264.891891,0.0,0.0,0.0,0.0,4.0135135,0.0,0.0,0.0,0.0,422.4222959,0.0,0.0,671.2601329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0135135,0.0,0.0,469.5810795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.003378375,0.0,1.003378375,0.0,245.8277019,0.0,0.0,264.891891,339.1418907,0.0,0.0,0.0,125.4222969,0.0,0.0,0.0,0.0,0.0,0.0,469.5810795,0.0,41.13851337,0.0,96.324324,0.0,0.0,1.003378375,0.0,0.0,400.3479716,0.0,11.03716212,0.0,0.0,135.4560806,1.003378375,0.0,0.0,3.010135125,1.003378375,0.0,0.0,0.0,0.0,0.0,0.0,488.6452686,43.14527012,0.0,0.0,0.0,0.0,1.003378375,0.0,0.0,0.0,0.0,0.0,0.0,6.02027025,0.0,1.003378375,0.0,0.0,0.0,3.010135125,0.0,0.0,0.0,7.023648625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05067562,7.023648625,0.0,500.6858091,0.0,228.7702695,488.6452686,233.7871614,5.016891875,629.1182411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0135135,0.0,0.0,0.0,0.0,0.0,0.0,101.3412159,228.7702695,0.0,88.297297,0.0,2.00675675,0.0,0.0,1.003378375,42.14189175,1.003378375,1.003378375,26.08783775,0.0,162.5472967,0.0,0.0,0.0,5.016891875,1.003378375,0.0,48.162162,258.8716207,0.0,0.0,0.0,2.00675675,0.0,0.0,343.1554042,0.0,0.0,0.0,0.0,43.14527012,0.0,0.0,3.010135125,1.003378375,33.11148637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00675675,0.0,0.0,3.010135125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0506746,0.0,0.0,0.0,64.216216,0.0,5.016891875,0.0,0.0,0.0,1.003378375,0.0,0.0,0.0,0.0,0.0,28.0945945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0506746,0.0,0.0,9.030405375,1.003378375,1.003378375,0.0,0.0,0.0,1.003378375,1.003378375,0.0,60.2027025,1.003378375,0.0,0.0,125.4222969,42.14189175,2.00675675,274.9256747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.219589,0.0,0.0,92.3108105,0.0,707.3817544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
759.1712297,253.7256554,12.03441844,1.002868203,218.6252683,58.16635578,104.2982931,0.0,1.002868203,8.022945624,87.24953367,0.0,1.002868203,1256.593858,13.03728664,103.2954249,0.0,45.12906914,0.0,29.08317789,86.24666546,0.0,0.0,11.03155023,0.0,152.4359669,0.0,0.0,251.719919,0.0,0.0,236.6768959,0.0,150.4302305,0.0,0.0,2.005736406,0.0,6.017209218,98.2810839,0.0,73.20937882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.002868203,0.0,35.10038711,1.002868203,0.0,0.0,790.260144,0.0,0.0,0.0,0.0,0.0,1.002868203,0.0,149.4273623,1.002868203,192.550695,0.0,0.0,0.0,0.0,103.2954249,11.03155023,251.719919,1.002868203,98.2810839,1.002868203,1.002868203,183.5248812,73.20937882,0.0,218.6252683,49.14054195,1.002868203,9.025813828,11.03155023,0.0,0.0,0.0,0.0,1.002868203,50.14341015,17.04875945,1.002868203,0.0,49.14054195,0.0,1.002868203,0.0,1.002868203,207.593718,1.002868203,0.0,4.011472812,0.0,1.002868203,41.11759633,63.18069679,145.4158894,175.5019355,140.4015484,94.26961109,0.0,3.008604609,1.002868203,4.011472812,0.0,35.10038711,9.025813828,189.5420904,44.12620093,0.0,0.0,8.022945624,1.002868203,99.2839521,21.06023226,1.002868203,1.002868203,32.0917825,129.3699982,1.002868203,0.0,1.002868203,0.0,0.0,0.0,0.0,234.6711595,9.025813828,1.002868203,793.2687486,1.002868203,221.6338729,32.0917825,527.5086748,0.0,1.002868203,152.4359669,0.0,1.002868203,1.002868203,35.10038711,0.0,0.0,229.6568185,207.593718,0.0,7.020077421,0.0,3.008604609,50.14341015,117.3355798,1.002868203,471.3480554,137.3929438,115.3298434,2.005736406,1.002868203,0.0,315.903484,1.002868203,0.0,0.0,0.0,25.07170508,65.1864332,0.0,1.002868203,0.0,0.0,1.002868203,0.0,132.3786028,0.0,99.2839521,0.0,0.0,0.0,123.352789,0.0,0.0,26.07457328,0.0,0.0,0.0,0.0,0.0,1.002868203,315.903484,1.002868203,56.16061937,69.19790601,59.16922398,372.0641033,695.9905329,3.008604609,26.07457328,99.2839521,1.002868203,2.005736406,0.0,0.0,0.0,170.4875945,0.0,1.002868203,147.4216258,25.07170508,2.005736406,0.0,0.0,71.20364242,2.005736406,0.0,0.0,47.13480554,527.5086748,1.002868203,0.0,123.352789,0.0,1.002868203,72.20651062,0.0,137.3929438,0.0,0.0,1.002868203,137.3929438,1.002868203,0.0,1.002868203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.4158894,65.1864332,0.0,0.0,0.0,0.0,207.593718,0.0,0.0,1.002868203,1.002868203,152.4359669,246.705578,0.0,78.22371984,0.0,1.002868203,0.0,2.005736406,0.0,56.16061937,0.0,0.0,3.008604609,1.002868203,908.598592,0.0,1.002868203,0.0,0.0,1.002868203,1.002868203,229.6568185,1.002868203,0.0,18.05162766,1.002868203,2.005736406,0.0,0.0,47.13480554,0.0,1.002868203,0.0,26.07457328,3.008604609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.608059,0.0,372.0641033,0.0,1.002868203,1.002868203,50.14341015,0.0,0.0,1.002868203,0.0,72.20651062,0.0,0.0,0.0,0.0,54.15488297,0.0,54.15488297,695.9905329,18.05162766,219.6281365,3.008604609,65.1864332,1.002868203,1.002868203,1.002868203,44.12620093,229.6568185,1.002868203,0.0,0.0,0.0,1.002868203,0.0,0.0,0.0,0.0,1.002868203,147.4216258,0.0,0.0,1.002868203,1.002868203,1.002868203,0.0,0.0,1.002868203,54.15488297,115.3298434,292.8375153,0.0,0.0,372.0641033,54.15488297,1.002868203,1.002868203,0.0,26.07457328,0.0,3.008604609,0.0,1.002868203,1.002868203,246.705578,0.0,0.0,471.3480554,268.7686784,47.13480554,0.0,1.002868203,0.0,1.002868203,0.0,65.1864332,0.0,0.0,212.608059,3.008604609,0.0,1.002868203,1.002868203,0.0,115.3298434,0.0,0.0,0.0,0.0,0.0,70.20077421,372.0641033,0.0,26.07457328,0.0,0.0,0.0,0.0,407.1644904,28.08030969,1.002868203,0.0,1.002868203,0.0,471.3480554,0.0,1.002868203,132.3786028,0.0,3.008604609,0.0,0.0,0.0,0.0,0.0,1.002868203,1.002868203,0.0,1.002868203,0.0,48.13767375,0.0,3.008604609,0.0,0.0,16.04589125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.005736406,50.14341015,0.0,1.002868203,132.3786028,0.0,63.18069679,115.3298434,1.002868203,0.0,1.002868203,1.002868203,70.20077421,0.0,78.22371984,110.3155023,0.0,0.0,189.5420904,0.0,0.0,87.24953367,0.0,0.0,1.002868203,59.16922398,268.7686784,0.0,50.14341015,0.0,201.5765088,138.395812,0.0,0.0,0.0,0.0,54.15488297,0.0,1.002868203,0.0,0.0,54.15488297,0.0,54.15488297,54.15488297,0.0,94.26961109,0.0,0.0,0.0,246.705578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20364242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.6768959,0.0,1.002868203,0.0,1.002868203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.16061937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020077421,0.0,0.0,0.0,1.002868203,314.9006158,0.0,320.917825,0.0,11.03155023,72.20651062,1.002868203,50.14341015,2.005736406,31.08891429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.1081292,0.0,51.14627836,0.0,0.0,111.3183705,0.0,15.04302305,1.002868203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
